time	abs-time	actinic-lights.light-1-CW5700K	actinic-lights.light-2-CW5700K	actinic-lights.light-3-CW5700K	actinic-lights.light-4-CW5700K	actinic-lights.light-5-CW5700K	actinic-lights.light-6-CW5700K	actinic-lights.light-7-CW5700K	actinic-lights.light-8-CW5700K	od-1-sensors.od-680	od-2-sensors.od-680	od-3-sensors.od-680	od-4-sensors.od-680	od-5-sensors.od-680	od-6-sensors.od-680	od-7-sensors.od-680	od-8-sensors.od-680	pumps-20057.pump-1-consumption	pumps-20057.pump-2-consumption	pumps-20057.pump-3-consumption	pumps-20057.pump-4-consumption	pumps-20057.pump-5-consumption	pumps-20057.pump-6-consumption	pumps-20057.pump-7-consumption	pumps-20057.pump-8-consumption
94.15	24.06.2023 14:11:18									0.38854	0.3765	0.39457	0.37532	0.36508	0.38496	0.36919	0.43782								
94.163889	24.06.2023 14:12:08																								
94.166667	24.06.2023 14:12:18									0.38925	0.37616	0.39457	0.37705	0.36542	0.38813	0.36817	0.43663								
94.180556	24.06.2023 14:13:08																								
94.181389	24.06.2023 14:13:11	550	550			550	550																		
94.183333	24.06.2023 14:13:18									0.38606	0.37237	0.39672	0.37636	0.3634	0.38146	0.36885	0.4394								
94.183611	24.06.2023 14:13:19																								
94.189722	24.06.2023 14:13:41	55	55			55	55																		
94.197222	24.06.2023 14:14:08																								
94.2	24.06.2023 14:14:18									0.38535	0.37824	0.39492	0.37601	0.36542	0.38496	0.36919	0.43861								
94.213889	24.06.2023 14:15:08																								
94.216667	24.06.2023 14:15:18									0.38712	0.37477	0.396	0.37879	0.36474	0.38601	0.36851	0.43822								
94.230556	24.06.2023 14:16:08																								
94.233333	24.06.2023 14:16:18									0.38641	0.37581	0.39564	0.37774	0.36173	0.38849	0.36783	0.43782								
94.247222	24.06.2023 14:17:08																								
94.25	24.06.2023 14:17:18									0.38535	0.37685	0.39528	0.37809	0.36374	0.38742	0.36987	0.43624								
94.263889	24.06.2023 14:18:08																								
94.266667	24.06.2023 14:18:18									0.38641	0.3734	0.39528	0.37914	0.36407	0.38742	0.36885	0.43782								
94.273056	24.06.2023 14:18:41	550	550			550	550																		
94.280556	24.06.2023 14:19:08																								
94.281389	24.06.2023 14:19:11	55	55			55	55																		
94.283333	24.06.2023 14:19:18									0.38535	0.37546	0.39672	0.37879	0.36407	0.38426	0.37159	0.4398								
94.297222	24.06.2023 14:20:08																								
94.3	24.06.2023 14:20:18									0.38676	0.37928	0.3978	0.37844	0.36441	0.38637	0.36953	0.4398								
94.313889	24.06.2023 14:21:08																								
94.316667	24.06.2023 14:21:18									0.38889	0.37893	0.39924	0.37983	0.36576	0.38778	0.37227	0.43901								
94.330556	24.06.2023 14:22:08																								
94.333333	24.06.2023 14:22:18									0.38606	0.37685	0.3978	0.38088	0.36711	0.38601	0.37124	0.43901								
94.347222	24.06.2023 14:23:08																								
94.35	24.06.2023 14:23:18									0.38535	0.37581	0.39744	0.37879	0.36407	0.39026	0.36919	0.44179								
94.359722	24.06.2023 14:23:53																								1437
94.361111	24.06.2023 14:23:58																								1437
94.363889	24.06.2023 14:24:08																								
94.364722	24.06.2023 14:24:11	550	550			550	550																		
94.366667	24.06.2023 14:24:18									0.38394	0.3765	0.39816	0.38018	0.3624	0.38355	0.37193	0.441								
94.373056	24.06.2023 14:24:41	55	55			55	55																		
94.376389	24.06.2023 14:24:53																								1437
94.377778	24.06.2023 14:24:58																								1438
94.380556	24.06.2023 14:25:08																								
94.383333	24.06.2023 14:25:18									0.385	0.37824	0.39816	0.37879	0.36441	0.38601	0.36885	0.43742								
94.393056	24.06.2023 14:25:53																								1438
94.394444	24.06.2023 14:25:58																								1438
94.397222	24.06.2023 14:26:08																								
94.4	24.06.2023 14:26:18									0.38465	0.37719	0.39852	0.37948	0.36677	0.39026	0.37296	0.43663								
94.409722	24.06.2023 14:26:53																								1438
94.411111	24.06.2023 14:26:58																								1438
94.413889	24.06.2023 14:27:08																								
94.416667	24.06.2023 14:27:18									0.38854	0.37789	0.39924	0.38018	0.36542	0.38672	0.37296	0.43154								
94.426389	24.06.2023 14:27:53																								1438
94.427778	24.06.2023 14:27:58																								1439
94.430556	24.06.2023 14:28:08																								
94.433333	24.06.2023 14:28:18									0.3896	0.38068	0.39996	0.38193	0.36744	0.39097	0.37261	0.43349								
94.443056	24.06.2023 14:28:53																								1439
94.444444	24.06.2023 14:28:58																								1439
94.447222	24.06.2023 14:29:08																								
94.45	24.06.2023 14:29:18									0.3921	0.38702	0.40214	0.38263	0.36914	0.39097	0.37503	0.43624								
94.456389	24.06.2023 14:29:41	550	550			550	550																		
94.459722	24.06.2023 14:29:53																								1439
94.461111	24.06.2023 14:29:58																								1440
94.463889	24.06.2023 14:30:08																								
94.464722	24.06.2023 14:30:11	55	55			55	55																		
94.466667	24.06.2023 14:30:18									0.39318	0.38454	0.40105	0.38334	0.36711	0.39062	0.37676	0.43585								
